1776	escultura griega: apoxiomenos	Arte	8
1778	conceptos relacionarías término c#	Miscelánia	14
1779	significan siglas mvc campo patrones diseño software	Tecnología	10
1780	pierde bruce willis four rooms	Cine	3
1781	siguientes opciones corresponde definicion palabra sempiterno	Lengua y literatura	17
1782	dijo: hay mujeres feas perezosas	Corazón y famosos	12
1783	año fundado valencia club fútbol	Deportes	1
1784	llama estadio valencia club fútbol	Deportes	1
1785	capital comunidad valenciana	Geografía	13
1787	trilogía baroja está compuesta títulos busca mala hierba	Lengua y literatura	17
1788	famoso estratega dijo cruzar rubicón: suerte está echada	Historia y cultura	7
1789	gran historiador romano (59 ac 17 ac ) 142 libros componen obra ab urbe condita reconstruye historia roma	Historia y cultura	7
1790	quén promulgó 313 edicto milán concedía libertad religiosa igualdad derechos cristianos abolición culto estatal	Historia y cultura	7
1791	hijo bastardo carlos martel ocupó mayordomía gobernó soberano merovingio creando dinastía carolingia	Historia y cultura	7
1792	llama capital malta	Geografía	13
1793	llamaba 2º marido carolina mónaco dedicado deportes acuáticos tuvieron 3 hijos	Miscelánia	14
1794	país nació edvard munch famoso pintor expresionista autor grito	Arte	8
1795	nació periodista maruja torres controvertida columnista país	Historia y cultura	7
1796	actor protagonista famosa serie miami vice casada melanie griffith casarse antonio banderas	Corazón y famosos	12
1797	astrónomo demostró 1536 realidad tierra gira alrededor sol	Ciencias	9
1798	praga 1609 obra: astronomía nova desentrañaría famosas 3 leyes describiría movimiento elíptico planetas	Ciencias	9
1799	mayor organización juvenil mundo	Historia y cultura	7
1800	tarda luz sol llegar tierra	Ciencias	9
1801	planeta último desaparecer amanece divisa anochecer llama: lucero alba lucero vespertino	Ciencias	9
1802	galaxia vía láctea gira tarda dar vuelta completa	Ciencias	9
1803	universo inmenso mide km año luz km son año luz	Ciencias	9
1804	ciudad encuentras viajando metro encuentras parada victoria	Geografía	13
1805	negocio familiar jesus nazaret	Religión	15
1806	jugadores aparece película torrente 4	Cine	3
1807	jugador futbol cayo copa rey 2011 durante celebración consecución título	Deportes	1
1808	historia minas oro producido justo llenar piscinas olímpicas mitad extraído últimos 50 años toneladas hablamos	Historia y cultura	7
1809	famoso futbolista saliendo shakira	Corazón y famosos	12
1810	equipos fútbol disputaron final copa europa temporada 2010/2011	Deportes	1
1811	resultados orden cuatro clásicos disputaron barcelona madrid temporada 2010/2011	Deportes	1
1812	lugares patrimonio humanidad	Geografía	13
1813	caminos santiago	Geografía	13
1814	costa cálida comunidad autónoma corresponde	Geografía	13
1815	dónde puedes encontrar parque natural somiedo	Geografía	13
1816	provincia cataluña	Geografía	13
1817	dónde pasa ave	Geografía	13
1818	padre panafricanismo convirtió primer presidente electo África libre 1957	Historia y cultura	7
1819	considerado padre hip hop	Música	2
1820	famoso zoólogo obra mono desnudo estudio animal humano retrato zoológico homo sapiens	Biología	18
1821	1626 peter minuit compró isla manhattan tribu lenopes cuenta leyenda abalorios cristal dolares	Historia y cultura	7
1823	corazón impulsa sangre cuerpo presión sería suficiente lanzar sangre metros altura	Biología	18
1824	corazón impulsa sangre cuerpo presión sería suficiente lanzar sangre metros altura	Biología	18
1825	corazón impulsa sangre cuerpo presión sería suficiente lanzar sangre metros altura	Biología	18
1826	recuerde alma dormida avive seso e despierte contemplando pasa vida viene muerte callando compuso dedicó versos padre	Lengua y literatura	17
1827	compuso vida sueño poema trata desdichas príncipe segismundo	Lengua y literatura	17
1828	obras compuso william shakespeare	Lengua y literatura	17
1829	personaje tiras cómicas odia sopa fuerzas	Miscelánia	14
1830	llama antropóloga forense protagonista serie bones	Series y televisión	20
1831	último libro saga harry potter mata nagini serpiente lord voldemort	Lengua y literatura	17
1832	saga harry potter mata dobby elfo doméstico	Lengua y literatura	17
1833	imprimir pantalla siguiente código   <pre> $num = 0164; echo $num; </pre>	Tecnología	10
1834	imprimir pantalla siguiente código   <pre> $c = 3; echo $c++ * ++$c; </pre>	Tecnología	10
1835	imprimir pantalla siguiente código   <pre> $d = 3; echo ++$d * $d++; </pre>	Tecnología	10
1836	siguientes expresiones error	Tecnología	10
1837	imprimir pantalla siguiente código   <pre> function 1puntopornumero ($cuantos=2)  { for ($i=0; $i < $cuantos; $i++) echo ' '; } 1puntopornumero(); </pre>	Tecnología	10
1838	imprimir pantalla siguiente código   <pre> $a = 'hola '; $aa = ' mundo '; echo $a $aa; </pre>	Tecnología	10
1839	imprimir pantalla siguiente código   <pre> $a = 'hola '; $$a = ' mundo '; echo $a$$a ; </pre>	Tecnología	10
1840	imprimir pantalla siguiente código   <pre> $a = 'hola '; $$a = ' mundo '; echo $a${$a} ; </pre>	Tecnología	10
1841	imprimir pantalla siguiente código   <pre> var_dump(3 == 3 ); var_dump(3 === 3 ); </pre>	Tecnología	10
1842	imprimir pantalla siguiente código   <pre> var_dump(150 == true); var_dump( === true); </pre>	Tecnología	10
1843	imprimir pantalla siguiente código   <pre> var_dump(0 == false); var_dump(0 === false); </pre>	Tecnología	10
1844	imprimir pantalla siguiente código   <pre> var_dump(0 == null); var_dump(0 === null); </pre>	Tecnología	10
1845	imprimir pantalla siguiente código   <pre> var_dump( == ); var_dump(8 == 8 0); var_dump(8 === 8 0); </pre>	Tecnología	10
1846	imprimir pantalla siguiente código   <pre> var_dump(8 == 010); var_dump(8 === 010); </pre>	Tecnología	10
1847	imprimir pantalla siguiente código   <pre> var_dump(255 == 0xff); var_dump(255 === 0xff); </pre>	Tecnología	10
1848	imprimir pantalla siguiente código   <pre> $a = 010; $b = 0xa; $c = 2; print $a + $b + $c; </pre>	Tecnología	10
1849	taekwon do llama patada descendente	Deportes	1
1850	esclavo griego escribía fábulas	Lengua y literatura	17
1851	plaza toros española conocida catedral toreo	Miscelánia	14
1852	ciudad celebraron juegos olímpicos johnny weissmuller sobresaliò nadador	Miscelánia	14
1853	autor cuento barba azul	Lengua y literatura	17
1854	rey construyó sepulcro magnífico nombre utilizado designar tumbas monumentales	Historia y cultura	7
1855	rey construyó sepulcro magnífico nombre utilizado designar tumbas monumentales	Historia y cultura	7
1856	película debutó ana belén cine niña	Cine	3
1857	llama carbón cuyo contenido carbono elevado	Ciencias	9
1858	provincia están alpujarras	Geografía	13
1859	ciudad argentina está orgullosa madre cantautor atahualpa yupanki	Música	2
1860	quiéb escribió de: miré muros patria fuertes desmoronados	Lengua y literatura	17
1861	colores forman título novela sthendal	Lengua y literatura	17
1862	palabra designa oposición corriente eléctrica conductor	Ciencias	9
1863	palabra designa oposición corriente eléctrica conductor	Ciencias	9
1864	película j l mankiewicz costó 28 millones dólares	Cine	3
1865	sobrenombre político ruso liev davidovich bronstein asesinado méxico	Historia y cultura	7
1866	artista italiano pintó nacimiento venus	Arte	8
1867	actor luis ii baviera película visconti	Cine	3
1868	tres fuerzas aliaron batalla lepanto	Historia y cultura	7
1869	director cinematográfico adaptó film uvas ira	Cine	3
1870	presidente llegó edad presidencia estados unidos	Historia y cultura	7
1871	reina antiguo egipto casó hermanos	Historia y cultura	7
1872	silmarillon jrr tolkien creo silmarils	Lengua y literatura	17
1873	silmarillon jrr tolkien telperion laurelin	Lengua y literatura	17
1874	obra literaria aparecen personajes don melón doña endrina	Lengua y literatura	17
1875	político organizador restauración españa asesinado anarquista 1 897	Historia y cultura	7
1876	presentados primera vez (después hecho populares mundo) hotel roosevwlt hollywood 16 mayo 1 929	Miscelánia	14
1877	nombre conocida obra celestina	Lengua y literatura	17
1878	productora cine fundada charlie chaplin mary pickford douglas fairbanks d w griffith 1 919	Cine	3
1879	volcán destruyó 24 agosto año 79 ciudades pompeya herculano	Historia y cultura	7
1881	nombre recibe deporte practica fressbe	Deportes	1
1882	nombre cientifico turpial	Ciencias	9
1883	nombre cientifico lapa comun	Biología	18
1884	salto agua alto mundo	Geografía	13
1885	queda ubicada montaña kilimanjaro	Geografía	13
1886	cúal montaña alta oceanía	Geografía	13
1887	cúal montaña alta europa	Geografía	13
1888	nombre completo famoso actor jean claude damme	Cine	3
1889	dúo radiofónico lleva 1984 gracias radio	Miscelánia	14
1890	llama pena máxima hockey hierba	Deportes	1
1891	llama novia stallone película rocky	Cine	3
1892	hora corresponde nueve cinco noche	Lógica e ingenio	6
1893	completarías título obra literária años soledad g garcía márquez	Lengua y literatura	17
1894	capital uzbekistan	Geografía	13
1895	tema flash	Música	2
1896	capital gabon	Geografía	13
1897	completarías título película semanas media	Cine	3
1898	denomina parte atrio basílica paleocristiana porticada	Arte	8
1899	resultado siguiente operación (4x9+9)/9	Lógica e ingenio	6
1900	horas día	Miscelánia	14
1901	etiquetas son mínimas necesarias tabla html	Tecnología	10
1902	grupo 70 cantaba tema go your own way	Música	2
1903	número decimal corresponde número romano i	Miscelánia	14
1904	disciplina lingüística aficionado carlomagno	Historia y cultura	7
1905	patas araña	Biología	18
1906	término habitual textos sánscrito referirse música	Música	2
1907	cuáles siguientes respuestas son tipologías chips	Tecnología	10
1908	disco titulado affirmation	Música	2
1909	murio nino bravo	Música	2
1910	director niño macon	Cine	3
1911	conjunto normas deben cumplir ordenadores comunicarse	Tecnología	10
1912	presidente gobierno español 1980	Historia y cultura	7
1913	nombre recibe proceso formación corpúsculos sangre	Ciencias	9
1914	comunidad autónoma encuentre municipio villaescusa	Geografía	13
1915	ganó copa rey 2011	Deportes	1
1916	capital eritrea	Geografía	13
1917	legendario pianista nació lodz (polonia)	Música	2
1918	hora corresponde media madrugada	Lógica e ingenio	6
1919	siguientes comandos msdos sirve crear carpeta msdos	Tecnología	10
1920	denomina diosa hogar doméstico mitología romana	Historia y cultura	7
1921	equipo italiano jugó zlatan ibrahimovich fichar f c barcelona	Deportes	1
1922	bits son kilobit	Tecnología	10
1923	actores protagonizaron película hombres presidente	Cine	3
1924	conjunto arqueológico prehispánico declarado unesco cultural patrimonio humanidad 1988	Arte	8
1925	mamá mamá castigarías niño hecho decirte hice	Miscelánia	14
1926	colores bandera moldavia	Miscelánia	14
1927	denomina reacción química energía reactivos mayor productos reacción	Ciencias	9
1928	tema the thong song	Música	2
1929	dálmatas	Infantil	19
1930	cuáles son poemas prosa baudelaire	Lengua y literatura	17
1931	descubridor hidrógeno finales s xviii	Ciencias	9
1932	mide pico alto españa	Geografía	13
1933	significan siglas seo informática	Tecnología	10
1934	as siguientes respuestas ejemplo hardware	Tecnología	10
1935	denomina habitante san sebastian	Geografía	13
1936	llama estructura resultante células polinucleadas capacidad movimiento	Ciencias	9
1937	año murió ludwig beethoven	Música	2
1938	creó betty boop	Infantil	19
1939	máximo goleador temporada 89/90 liga española	Deportes	1
1940	comando reparar gestor arranque windows	Tecnología	10
1941	llama cantante grupo metallica	Música	2
1942	escribió obra fiesta chivo	Lengua y literatura	17
1943	primer poeta inglés encarnó prototipo escritor rebelde apasionado finales s xix	Lengua y literatura	17
1944	tipo memoria deben cargados procesos ejecutados	Tecnología	10
1945	película ganó pedro almodobar primer oscar	Cine	3
1946	equivalencia romanana diosa griega atenea	Historia y cultura	7
1947	compuso rhapsody in blue	Música	2
1948	autor hermanos karamazov	Cine	3
1949	tema proud mary	Música	2
1950	denomina diosa elocuencia artes mitología índia	Historia y cultura	7
1951	cantaba tema lejos lejos	Música	2
1952	dónde nació cocinero karlos arguiñano	Miscelánia	14
1953	nombre reciben ríos nacen lagos	Geografía	13
1954	nombre recibe principal célula tejido nervioso	Ciencias	9
1955	famoso científico nació (italia)	Ciencias	9
1956	fundador revista literaria pluma 1920	Lengua y literatura	17
1957	llama célula indiferenciada tarde transformarse tipo celular	Ciencias	9
1958	escribió obra rey midas	Lengua y literatura	17
1959	cuáles principales ciudades civilización fenicia	Historia y cultura	7
1960	verdadero nombre juan medio	Series y televisión	20
1961	depende energía potencial	Ciencias	9
1962	referencia siglas ftp	Tecnología	10
1963	dónde nació miguel cervantes	Lengua y literatura	17
1964	actriz interpreta personaje lara croft película tomb raider	Cine	3
1965	capital nauru	Geografía	13
1966	relacionar frase quise	Lógica e ingenio	6
1967	equipo jugaba jordi lardín mayo 2001	Deportes	1
1968	ensamblador deriva usado procesadores intel actuales	Tecnología	10
1969	llama anillo élfico lleva gandalf película señor anillos	Cine	3
1970	gira alrededor alrededor planeta	Ciencias	9
1971	escribió aprender vivir aprender morir	Miscelánia	14
1972	nombre recibe fuerza tierra atrae cuerpo determinado	Ciencias	9
1973	capital albania	Geografía	13
1974	instrumento virtuoso vivaldi	Música	2
1975	llamaba primer cantante grupo helloween	Música	2
1976	vivía monte helicón	Historia y cultura	7
1977	director película hurdes tierra pan	Cine	3
1978	escribió obra mal	Lengua y literatura	17
1979	título última película dirigida nicolas ray siquiera llegó terminar	Cine	3
1980	tema besaré suelo	Música	2
1981	significado nombre rafael	Miscelánia	14
1982	realizó cúpula santa maría fiore	Arte	8
1983	dijo única mujer vida	Lógica e ingenio	6
1984	extensión archivos lotes informática	Tecnología	10
1985	nombre bautizó primer asteroide conocido	Ciencias	9
1986	quiénes son actores protagonistas película asesinos natos	Cine	3
1987	llama actor protagonista naranja mecánica	Cine	3
1988	hora corresponde veinticinco mediodía	Lógica e ingenio	6
1989	escribió flores mal	Lengua y literatura	17
1990	llama técnica transmitir distancia resultados medición	Tecnología	10
1991	resultado siguiente operación (6x9 9)/9	Lógica e ingenio	6
1992	tema saca mano antonio	Música	2
1993	planeta pertence satélite japeto	Ciencias	9
1994	disco gutter ballet	Música	2
1995	galardonado 1987 primer premio príncipe asturias deportes	Deportes	1
1996	grupo formaban parte phill manzanera bryan ferry	Música	2
1997	denominaba centro ciudad griega	Historia y cultura	7
1998	comando crontab linux	Tecnología	10
1999	actriz protagonista semilla diablo	Cine	3
2000	quiénes salvan quiebra productora rasca pica serie televisiva simpsons	Series y televisión	20
2001	autor libro amante volcán	Lengua y literatura	17
2002	disco duro	Tecnología	10
2003	grupo tema hey girl hey boy	Música	2
2004	comunidad autónoma encuentra municipio alfoz lloredo	Geografía	13
2005	diosa griega equivale diosa romana diana	Historia y cultura	7
2006	forma escritura inventaron sumerios	Historia y cultura	7
2007	depende tono sonido	Ciencias	9
2008	hora equivale cuarto madrugada	Lógica e ingenio	6
2009	número decimal equivale cifra romana mdcliv	Miscelánia	14
2010	capital surafrica	Geografía	13
2011	dijo 1849 escritor flaubert abu simbel estatuas representan ramsés ii	Historia y cultura	7
2012	impresoras locales son	Geografía	13
2013	bob dylan nominado premio nobel literatura	Lengua y literatura	17
2014	ex jugador nba anotó 100 puntos partido	Deportes	1
2015	color cerveza belga hoegaarden	Miscelánia	14
2016	grupo tema suicide blonde	Música	2
2017	queso produce oberland suizo	Miscelánia	14
2018	pintó obra última cena	Arte	8
2019	llama mr malo street fighter	Series y televisión	20
2020	esculpió diadumeno	Arte	8
2021	llama guitarrista deep purple	Música	2
2022	cuáles son colores bandera ucrania	Miscelánia	14
2023	nombre real greco	Arte	8
2024	pintó retablo mayor santo domingo antiguo	Arte	8
2025	nombre recibe antílope africano cuernos finos anillados dispuestos forma lira	Biología	18
2026	escribe números romanos número 6	Miscelánia	14
2027	comunidad autónoma encuentra municipio liérganes	Geografía	13
2028	conocido actor humorista mario moreno	Cine	3
2029	tema fina estampa	Música	2
2030	compuso anillo nibelungos	Música	2
2031	gran pintor francés nació aix provence	Arte	8
2032	película ganó loles león primer goya	Cine	3
2033	gran poeta nació assís	Lengua y literatura	17
2034	canta sé volverás	Música	2
2035	yoga: visión espíritu espejo mente	Geografía	13
2036	1 616	Historia y cultura	7
2037	presidente sucedió bernabeu real madrid	Deportes	1
2038	escribió serie novelas alatriste	Lengua y literatura	17
2039	símbolo químico fósforo	Ciencias	9
2040	grupo canción lunchbox	Música	2
2041	cuáles son partes sonata	Música	2
2042	empresa creó sistema operativo windows vista	Tecnología	10
2043	noche mes enero passan reyes magos casas regalos	Miscelánia	14
2044	informática cúantos bits son byte	Lógica e ingenio	6
2045	autor furgón cola	Lengua y literatura	17
2046	comunidad autónoma encuentra municipio puebla don fadrique	Geografía	13
2047	tema we are family	Música	2
2048	capital ghana	Geografía	13
2049	compone bandas sonoras películas director peter greenaway	Cine	3
2050	titula pelicula famosa controversial madonna	Cine	3
2051	llama diosa guerra mitología romana	Historia y cultura	7
2052	comunidad autónoma encuentre municipio arnedillo	Geografía	13
2053	monty python son grupo humorístico originario	Historia y cultura	7
2054	canción don 't call baby	Música	2
2055	conocía nadadoras rda arrasaron década 70 80	Deportes	1
2056	tema bailando	Música	2
2057	modalidades lucha conviven juegos olímpicos	Deportes	1
2058	ciudad encuentra cruz céltica irlandesa	Geografía	13
2059	canción top of the world	Música	2
2060	canción mala vida	Música	2
2061	pintó madonna gran duque	Arte	8
2062	número refiere palabra inglesa eleven	Lengua y literatura	17
2063	termina chiste mamá mamá papá está gritando cabrito dile	Lógica e ingenio	6
2064	equipo corrió fernando alonso año 2000 f1	Deportes	1
2065	encarga espacio disponible disco duro	Tecnología	10
2066	llama dios luna mitología índia	Historia y cultura	7
2067	dónde viven ñus	Biología	18
2068	llama intérprete comandos linux	Tecnología	10
2069	hardware	Tecnología	10
2070	pintor cuadro aparición san pedro san pedro nolasco	Arte	8
2071	comunidad autónoma encuentra municipio entrambasaguas	Geografía	13
2072	deporte practicaban campeones olímpicos mundiales jayne torvill christopher dean	Deportes	1
2073	denomina tratamiento enfermedades mediante substancias químicas	Ciencias	9
2074	escritor recibió premio cervantes 1997	Lengua y literatura	17
2075	denomina evento musical realiza año chile	Música	2
2076	llama mercenario ayuda jill tercera entrega saga resident evil	Cine	3
2077	años siglo	Miscelánia	14
2078	escribe número romanos número 4	Miscelánia	14
2079	caracteriza diosa meenakshi	Historia y cultura	7
2080	cuáles son tres propiedades cumplir relación equivalencia	Ciencias	9
2081	origen nombre damián	Lengua y literatura	17
2082	sistema operativo monotarea	Tecnología	10
2083	escribió obra señora parís	Lengua y literatura	17
2084	capital brasileño santa catarina	Geografía	13
2085	grupo cantaba tema pump up the jam	Música	2
2086	compuesto organometálico cuya fórmula empírica c4h9li	Ciencias	9
2087	planeta pertenece satélite ananke	Ciencias	9
2088	número decimal corresponde número haxadecimal ff	Tecnología	10
2089	capital kentucky	Geografía	13
2090	hora corresponde doce cinco noche	Lógica e ingenio	6
2091	representando obra murió molliere	Historia y cultura	7
2092	grupo disco nation	Música	2
2093	años debuto raúl gonzález blanco primera division	Deportes	1
2094	murió fernando martín	Deportes	1
2095	grupo canción message in bottle	Música	2
2096	llama dios egipcio nilo	Historia y cultura	7
2097	región abundan glaciares pie monte	Geografía	13
2098	cuáles son sistemas empleados generar música ordenador	Música	2
2099	comunidad autónoma encuentra municipio castro urdiales	Geografía	13
2100	llama popular aplicación recibir enviar guardar correo electrónico creada qualcoom	Internet	11
2101	canción going underground	Música	2
2102	eb año estrenó película disney titulada bambi	Infantil	19
2103	dónde encuentran gargolas famosas	Arte	8
2104	grupo pertenece bajista joey demaio	Música	2
2105	autor relato apoya guión película hiroshima mon amour	Lengua y literatura	17
2106	número naipe caballo	Geografía	13
2107	equipo español jugó italiano marco lanna	Deportes	1
2108	ganó elecciones 2004 josé luís rodriguez zapatero	Miscelánia	14
2109	capital chad	Geografía	13
2110	primera frase dice película señor anillos compañía anillo	Cine	3
2111	escribió flor nueva romances viejos	Lengua y literatura	17
2112	nombre borg capitán picard star trek	Cine	3
2113	introdujo arroba (@)	Internet	11
2114	llama vegetación formada matas arbustos crece árboles bosque	Biología	18
2115	grupo fundó rosendo mercado josé carlos molina 1975	Música	2
2116	grupo canta tequila boom boom	Música	2
2117	significan siglas cape	Tecnología	10
2118	ópera flauta mágica	Música	2
2119	tema saint of	Música	2
2120	capital oman	Geografía	13
2121	metros son 200 pies	Miscelánia	14
2122	cuáles son colores bandera eslovenia	Miscelánia	14
2123	ganó tour francia año 1968	Deportes	1
2124	principal via comunicación sierra morena	Geografía	13
2125	país son originarios grupo	Música	2
2126	película aparecen dallas ponyboy	Cine	3
2127	grupo single god is dj	Música	2
2128	tipos mutaciones existen	Ciencias	9
2129	canción titulada lithium	Música	2
2130	procesos previos son imprescindibles tenga lugar fecundación	Ciencias	9
2131	sirve etiqueta html	Tecnología	10
2132	siguientes película oeste	Cine	3
2133	tipo estructura tenían sociedades urbanas mesopotámicas	Historia y cultura	7
2134	canta nothing really matters	Música	2
2135	verso dominante poesia modernista	Lengua y literatura	17
2136	importante islas bretonas	Geografía	13
2137	pintor obra condesa vilches	Arte	8
2138	esculpió éxtasis amor divino	Arte	8
2139	comunidad autónoma encuentre municipio santander	Geografía	13
2140	está firmado último registro libro mazarbul compañía encuentra profundidades moria novela señor anillos	Lengua y literatura	17
2141	provincias comunidad autónoma cataluña	Geografía	13
2142	nacionalidad general pancho villa	Historia y cultura	7
2143	llamaban árabes sierra nevada	Historia y cultura	7
2144	tema mejor	Música	2
2145	llama medida hecho músculos organismos general	Ciencias	9
2146	número decimal corresponde número romano representado x	Miscelánia	14
2147	película aparecen boxeador drogadicto maton droga	Cine	3
2148	mamá mamá hagas zumo hagas zumooo	Geografía	13
2149	3ª persona plural futuro imperfecto subjuntivo verbo	Lengua y literatura	17
2150	nombre real marilyn manson	Música	2
2151	dónde nació director cine pedro almodobar	Cine	3
2152	constelación pertenece aldebaran	Ciencias	9
2153	llamaba bomba lanzada hiroshima	Historia y cultura	7
2154	cl 1/4 litro	Lógica e ingenio	6
2155	canta tema entrega marron	Música	2
2156	país nacio cantante bjork	Música	2
2157	escultor obra ángel caído está parque retiro madrid	Arte	8
2158	escribió obra llanto ignacio sánchez mejías	Lengua y literatura	17
2159	pintó obra viejos comiendo sopa	Arte	8
2160	autor obra titulada aún día	Lengua y literatura	17
2161	llama región superior central abdomen	Ciencias	9
2162	dónde instalar hd	Tecnología	10
2163	compuso obra sinfónica scheherazade	Música	2
2164	preguntó perspectiva musical piensas sexy	Música	2
2165	autor tragaluz	Lengua y literatura	17
2166	cuándo fué producida película disney blancanieves siete enanitos	Infantil	19
2167	licenciado entrenador fútbol víctor fernández	Deportes	1
2168	tema spaceman	Música	2
2169	significa palabra chiri mundo droga	Lengua y literatura	17
2170	quiénes goleadores 5 0 real madrid f c barcelona temporada 94 95	Deportes	1
2171	minutos media hora	Miscelánia	14
2172	llama cantante obús	Música	2
2173	traduce francés palabra española fábrica	Lengua y literatura	17
2174	posición cámara tiende achatar figura	Miscelánia	14
2175	número naipe rey	Geografía	13
2176	inglés twelve	Miscelánia	14
2177	único deporte cambia pelota según temperatura ambiente	Deportes	1
2178	comunidad autónoma encuentra municipio yecla	Geografía	13
2179	dead to the world	Música	2
2180	país pertenecen islas eolias	Geografía	13
2181	suele llover término medio bergen	Geografía	13
2182	escultor discóbolo	Arte	8
2183	escultor barroco romano esculpió eneas anquises	Arte	8
2184	nombre primera ópera compuesta sentido moderno	Música	2
2185	dónde nació actriz marisa paredes	Cine	3
2186	son satélites naturales tierra	Ciencias	9
2187	tipo espectral sol	Ciencias	9
2188	famosa ópera estrenó verdi obra nabucco	Música	2
2189	grupo canción she sells sanctuary	Música	2
2190	diosa personifica trono esposa osiris egipto	Historia y cultura	7
2191	apóstoles jesucristo	Religión	15
2192	hipérbole	Lengua y literatura	17
2193	grupo canta oh l 'amour	Música	2
2194	nombre recibe conjunto símbolos palabras lenguajes programas utilizados computación	Tecnología	10
2195	fuente energía renovable	Ciencias	9
2196	llama placa silício milímetros superficie utilizado soporte circuito integrado	Tecnología	10
2197	grupo pertenece canción dead skin mask	Música	2
2198	lider grupo culture club	Música	2
2199	cloruro sódico	Ciencias	9
2200	divisor b resto división b	Ciencias	9
2201	cúal nombre página web	Series y televisión	20
2202	canción must have been love	Música	2
2203	grupo canta tema zoom	Música	2
2204	software	Tecnología	10
2205	llama distancia sonidos diferentes	Ciencias	9
2206	denomina dios luz música hermano gemelo artemisa mitología griega	Historia y cultura	7
2207	tema tunnel of love	Música	2
2208	polos imán	Ciencias	9
2209	comunidad autónoma encuentra municipio ceutí	Geografía	13
2210	tema under the gun	Música	2
2211	siguientes películas encontrar hombres mutantes	Cine	3
2212	comida típica león	Miscelánia	14
2213	moneda oficial viena	Miscelánia	14
2214	principio amargo ajenjo	Ciencias	9
2215	discos duros	Geografía	13
2216	llaman habitantes cuenca	Miscelánia	14
2217	siguientes lenguaje programación	Tecnología	10
2218	principal molecula materia viva	Ciencias	9
2219	están hechas barritas energéticas toma homer simpson escalar pico alto springfield	Series y televisión	20
2220	tipo barbol	Cine	3
2221	programacion televisiva	Series y televisión	20
2222	director cine italiano aquejado hemiplejia tenía paralizada mitad cuerpo impedía hablar	Cine	3
2223	nacionalidad miguel bosé	Música	2
2224	significa crna gora nombre serbio montenegro	Historia y cultura	7
2225	actuó capitán alatriste película	Cine	3
2226	capital navarra	Geografía	13
2227	llaman componentes dúo gomaespuma	Música	2
2228	canta sos igual	Música	2
2229	escribió cartas copernicanas	Ciencias	9
2230	mamá mamá colegio llaman *mentiroso* anda blas vas colegio	Series y televisión	20
2231	dios creador mundo cultura egipcia	Historia y cultura	7
2232	grupo canción stand by	Música	2
2233	filósofo: cogito ergo sum	Geografía	13
2234	país reina blanca namur hija maría artois	Historia y cultura	7
2235	actor protagonista película viernes	Cine	3
2236	representará número binario 101 base 10	Tecnología	10
2237	llama cantante iron maiden	Música	2
2238	cantaba tema my father 's eyes	Música	2
2239	tipo especial acero nació sheffield	Ciencias	9
2240	escribió confieso he vivido	Lengua y literatura	17
2241	término aplicado obras predomina tendencia monumental rígida majestuosa	Arte	8
2242	medallas logró eeuu juegos olímpicos barcelona 1992	Deportes	1
2243	equipo ganó f c barcelona primera recopa europa	Deportes	1
2244	cuáles son nombre componentes grupo llamado green day	Música	2
2245	realizan puntos restauración windows xp	Tecnología	10
2246	denomina lengua desaparecida presión ocupado ámbito geográfico dejando huella	Lengua y literatura	17
2247	primer equipo italiano voleybol jugó rafa pascual	Deportes	1
2248	nombre conoce enlaces vínculos internet	Internet	11
2249	sorprende año vestidos ceremónia oscars	Corazón y famosos	12
2250	autor cien años soledad	Lengua y literatura	17
2251	dirigió película pena muerte	Cine	3
2252	equipo pertenecía estadio corts	Deportes	1
2253	capital cuba	Geografía	13
2254	año iniciada catedral burgos	Historia y cultura	7
2255	símbolo pertenece elemento hierro tabla periódica	Ciencias	9
2256	debe tocada pieza música calificada allegro	Música	2
2257	cifras sistema binario	Tecnología	10
2258	montura atravesó anibal barca pirineos	Historia y cultura	7
2259	nombre dado romanos melilla	Historia y cultura	7
2260	empresa compaq debe nombre	Tecnología	10
2261	actores aparecía película hable	Cine	3
2262	capital eslovenia	Geografía	13
2264	famosa marioneta originaria lyon	Infantil	19
2265	comando detectar problemas disco duro	Tecnología	10
2266	significan siglas grupo w s p	Música	2
2267	año nació benito mussolini	Historia y cultura	7
2268	película dieron oscar mejor actor secundario 1994 tommy lee jones	Cine	3
2269	autor extranjero	Lengua y literatura	17
2270	medallas obtuvo suiza juegos olímpicos atenas 2004	Deportes	1
2271	ciudad ver reloj astronómico	Geografía	13
2272	tours francia ganó marco pantani	Deportes	1
2273	capital islas caiman	Geografía	13
2274	primer momento música griega	Música	2
2275	española nacida granada emperatriz francia	Historia y cultura	7
2276	capital ruanda	Geografía	13
2277	resultado siguiente operación (7x7+7)/7	Lógica e ingenio	6
2278	nombre real actriz victoria abril	Cine	3
2279	nombre porción esférica extremo hueso aloja acetábulo hueso formando articulación	Ciencias	9
2280	artículos consta ley talión	Historia y cultura	7
2281	comunidad autónoma encuentre municipio santo domingo calzada	Geografía	13
2282	resultado siguiente operación (8+7+6)/3	Lógica e ingenio	6
2283	número significa palabra inglesa two	Lengua y literatura	17
2284	símbolo químico situado derecha tabla periódica elementos	Ciencias	9
2285	país nació gran poeta vladímir maiakovski	Lengua y literatura	17
2286	dijo opiniones son culos	Cine	3
2287	autor elogio locura	Lengua y literatura	17
2288	nombre completo cid	Lengua y literatura	17
2289	país nació miguel bosé	Música	2
